CustomerKey,Full_name,Gender,DateFirstPurchase,Coustomer_city
11510,Seth Roberts,Male,12-03-2022,N. Vancouver
11511,Caleb Perry,Male,13-03-2022,Lebanon
11512,Natalie Campbell,Female,28-12-2022,Oak Bay
11513,Alyssa Howard,Female,08-06-2022,Royal Oak
11514,Dalton Diaz,Male,24-06-2022,Tacoma
11515,Shannon Huang,Female,31-08-2020,Burbank
11516,Mya Gonzales,Female,15-09-2020,Colma
11517,Katherine Bryant,Female,26-06-2022,Redwood City
11518,Edward Washington,Male,27-10-2022,Milwaukie
11519,Jerome Navarro,Male,13-03-2022,Cliffside
11520,Jada Morgan,Female,22-02-2022,Port Hammond
11521,Ariana Peterson,Female,05-03-2022,Walla Walla
11522,Christian Hughes,Male,03-09-2020,Oregon City
11523,Lucas Taylor,Male,15-02-2022,N. Vancouver
11524,Alyssa Jackson,Female,28-08-2022,Torrance
11525,Ariana Cook,Female,06-09-2020,Lebanon
11526,Katherine Diaz,Female,03-02-2022,Westminster
11527,Jenna Green,Female,07-02-2022,San Gabriel
11528,Joan Washington,Female,12-09-2020,Glendale
11529,Austin Bryant,Male,24-09-2020,Portland
11530,Andrew Martinez,Male,28-01-2022,N. Vancouver
11531,Nina Yuan,Female,30-08-2020,Beverly Hills
11532,Lauren Miller,Female,05-04-2022,Redmond
11533,Ebony Gill,Female,14-05-2022,Birmingham
11534,Cameron Lewis,Male,18-09-2020,Long Beach
11535,Devin Nelson,Male,02-09-2020,Lebanon
11536,Logan Chow,Male,24-09-2020,Fremont
11537,Dakota Ross,Male,21-09-2020,Colma
11538,Nicole Taylor,Female,16-09-2020,Palo Alto
11539,Justin Washington,Male,23-09-2020,Concord
11540,Alberto Navarro,Male,13-09-2020,Coronado
11541,Aidan Ross,Male,12-09-2020,Portland
11542,Alejandro Tang,Male,11-05-2022,York
11543,Sheena Chande,Female,21-12-2022,Paris
11544,Joel Garcia,Male,28-08-2022,Darmstadt
11545,Reginald Dominguez,Male,13-07-2022,Paris
11546,Christine Chande,Female,02-12-2021,Roubaix
11547,Cindy Sai,Female,25-12-2021,Paris
11548,Raymond Sanchez,Male,02-12-2020,Berkshire
11549,Crystal Liang,Female,21-12-2020,London
11550,Deb Torres,Female,20-01-2021,Oxford
11551,Shannon Alvarez,Male,01-03-2022,Colombes
11552,Eddie Rubio,Male,06-01-2023,Salzgitter
11553,Sharon Luo,Female,22-08-2022,Reading
11554,Sydney Simmons,Female,08-05-2022,Tremblay-en-France
11555,Alexandria Henderson,Female,08-05-2022,Esher-Molesey
11556,Lucas Evans,Male,21-12-2022,Warrington
11557,Felicia Ramos,Female,08-08-2022,York
11558,Ivan Malhotra,Male,30-11-2022,Woolston
11559,Frederick Subram,Male,29-11-2022,Solingen
11560,Whitney Srini,Female,03-12-2022,London
11561,Briana Dominguez,Female,19-02-2021,München
11562,Jarrod Gonzalez,Male,26-06-2022,Leipzig
11563,Cesar Srini,Male,05-07-2022,London
11564,Jorge Liang,Male,16-02-2021,Frankfurt am Main
11565,Erik Diaz,Male,08-09-2022,Berks
11566,April Shan,Female,28-01-2022,Cergy
11567,Carla Perez,Female,15-03-2022,Berlin
11568,Alexia Foster,Female,10-01-2021,Cheltenham
11569,Troy Malhotra,Male,20-11-2022,West Sussex
11570,Kristin Andersen,Female,25-03-2021,Berlin
11571,Joel Sai,Male,12-12-2021,Orleans
11572,Billy Moreno,Male,09-12-2021,Dunkerque
11573,Meagan Subram,Female,27-07-2022,Woolston
11574,Karla Luo,Female,15-03-2022,West Sussex
11575,Jackson Campbell,Male,20-01-2021,Leeds
11576,Micah Zhu,Male,15-12-2021,Croix
11577,Janet Serrano,Female,21-12-2021,Paris
11578,Trisha Huang,Female,29-11-2021,Pantin
11579,Clayton Beck,Male,31-07-2022,Warrington
11580,Melvin Raje,Male,16-04-2022,Berkshire
11581,Cindy Jordan,Female,11-02-2022,Paris
11582,Claudia Ma,Female,07-12-2021,Pantin
11583,Karla Xu,Female,21-12-2021,Chatou
11584,Devin Carter,Male,16-09-2022,Neunkirchen
11585,Kari Perez,Female,10-01-2023,Billericay
11586,Alberto Romero,Male,28-10-2022,York
11587,Kevin Bryant,Male,29-11-2021,Metz
11588,Candace Mehta,Female,29-11-2021,Saint-Denis
11589,Ebony Malhotra,Female,04-06-2022,London
11590,Erika Diaz,Female,01-12-2021,Drancy
11591,Stacey Lu,Female,11-01-2020,Versailles
11592,Darrell Raji,Male,11-01-2020,Paris
11593,Armando Moreno,Male,21-01-2020,Orleans
11594,Corey Goel,Male,17-08-2022,Verrieres Le Buisson
11595,Sebastian Howard,Male,30-12-2022,Erlangen
11596,Roger Raje,Male,01-10-2022,Runcorn
11597,Janelle Chandra,Female,05-01-2023,Orly
11598,Meredith Ruiz,Female,11-03-2021,Saarbrücken
11599,Melody Diaz,Female,18-01-2020,Les Ulis
11600,Linda Rubio,Female,06-05-2022,Sèvres
11601,Ivan Raman,Male,19-01-2020,Versailles
11602,Larry Gill,Male,10-07-2022,Salzgitter
11603,Geoffrey Gonzalez,Male,18-01-2021,London
11604,Edgar Sanchez,Male,03-01-2021,Wokingham
11605,Heidi Subram,Female,08-03-2021,Stuttgart
11606,Melody Ramos,Female,08-01-2020,Morangis
11607,Clinton Moreno,Male,19-01-2020,Paris
11608,Cesar Madan,Male,13-12-2022,Paris La Defense
11609,Eugene Ye,Male,28-01-2021,York
11610,Blake Collins,Male,10-01-2021,Stoke-on-Trent
11611,Ernest Lin,Male,23-01-2020,Orleans
11612,Keith Andersen,Male,02-02-2021,Berkshire
11613,Meredith Prasad,Female,13-05-2021,Leipzig
11614,Katrina Sharma,Female,10-05-2021,Offenbach
11615,Dwayne Navarro,Male,22-02-2021,Lancaster
11616,Casey Nath,Female,03-02-2021,Milton Keynes
11617,Sean Brooks,Male,10-09-2020,Grossmont
11618,Brian Ramirez,Male,09-02-2022,Cliffside
11619,Sierra Young,Female,08-02-2022,Victoria
11620,Megan Rodriguez,Female,08-02-2022,Bellingham
11621,Leah She,Female,01-08-2022,Bremerton
11622,Gabriel Allen,Male,08-04-2022,Kirkland
11623,Angela Perry,Female,07-09-2020,Fremont
11624,Ryan Smith,Male,21-09-2020,Mill Valley
11625,Zachary Moore,Male,24-09-2020,Palo Alto
11626,Destiny Rogers,Female,01-09-2020,San Francisco
11627,Dalton Gray,Male,27-08-2022,Spring Valley
11628,Mariah Wood,Female,12-09-2020,Bellflower
11629,Isaiah Wright,Male,25-09-2020,Newport Beach
11630,Haley Powell,Female,21-09-2020,Seattle
11631,Antonio Bennett,Male,07-02-2022,Langley
11632,Alexandra Jenkins,Female,30-01-2022,Langford
11633,Thomas Anderson,Male,13-11-2022,Burien
11634,Samuel Collins,Male,11-03-2022,Puyallup
11635,Darrell Chande,Male,08-02-2022,Beverly Hills
11636,Kimberly Cox,Female,11-09-2022,Daly City
11637,Morgan Hernandez,Female,08-02-2022,Los Angeles
11638,Antonio Powell,Male,19-10-2022,Mill Valley
11639,Angelica Perry,Female,09-11-2022,Mill Valley
11640,Chloe Wilson,Female,15-03-2022,Langford
11641,James Chen,Male,30-01-2022,Cliffside
11642,Morgan Hughes,Female,09-02-2022,Oak Bay
11643,Naomi Munoz,Female,21-04-2022,Burien
11644,Charles Torres,Male,17-05-2022,Redmond
11645,Gabriella Turner,Female,10-11-2022,Salem
11646,Anna Foster,Female,15-07-2022,Burien
11647,Randy Wu,Male,15-02-2022,Cliffside
11648,Kevin Scott,Male,28-08-2022,Chula Vista
11649,Ian White,Male,05-04-2022,Newport Beach
11650,Caleb Hayes,Male,15-02-2022,Glendale
11651,Patricia Garcia,Female,04-03-2022,Cliffside
11652,Samuel Russell,Male,26-06-2022,Vancouver
11653,Sydney Peterson,Female,16-04-2022,Lebanon
11654,Ariana Sanchez,Female,18-10-2020,Bellflower
11655,Tamara Sharma,Female,29-09-2022,Concord
11656,Katelyn Perez,Female,11-09-2022,Imperial Beach
11657,Megan Cox,Female,25-05-2022,Novato
11658,Robert Mitchell,Male,23-04-2022,Oakland
11659,Miguel Adams,Male,09-05-2022,Sooke
11660,Miranda Gonzales,Female,08-05-2022,Port Hammond
11661,Jeremiah James,Male,06-04-2022,Cliffside
11662,Ethan Kumar,Male,06-05-2022,Milwaukie
11663,Seth Williams,Male,28-10-2020,Walla Walla
11664,Alyssa Morgan,Female,27-10-2020,Burlingame
11665,Janet Dominguez,Female,13-10-2020,Chula Vista
11666,Angel Baker,Male,17-10-2020,Torrance
11667,Blake Moore,Male,04-07-2022,Walla Walla
11668,Jada Collins,Female,16-12-2022,Beverly Hills
11669,Isabella Simmons,Female,18-08-2022,Tacoma
11670,Jacqueline Perry,Female,13-04-2022,Grossmont
11671,Jessica Brown,Female,21-10-2020,El Cajon
11672,Chad Jai,Male,25-07-2022,Beverly Hills
11673,Susan Ye,Female,30-01-2022,Burien
11674,Morgan Rogers,Female,30-05-2022,Woodland Hills
11675,Devin Martinez,Male,25-10-2020,Everett
11676,Alan Hu,Male,20-08-2022,Branch
11677,Charles Walker,Male,05-04-2022,Haney
11678,Johnny Chavez,Male,10-10-2020,Cheyenne
11679,Dalton Richardson,Male,13-10-2022,Puyallup
11680,Kaylee Nelson,Female,01-09-2022,Redmond
11681,Abigail Jones,Female,07-03-2022,Spokane
11682,Kaitlyn Hall,Female,05-09-2022,Tacoma
11683,Greg Taylor,Male,05-10-2020,El Cajon
11684,Devin Parker,Male,01-07-2022,Redmond
11685,Jose Griffin,Male,11-03-2022,Milwaukie
11686,Luke Edwards,Male,08-03-2022,Glendale
11687,Cody Torres,Male,12-04-2022,La Jolla
11688,Victoria Morris,Female,02-10-2020,Sedro Woolley
11689,Ian Diaz,Male,26-08-2022,Edmonds
11690,Caroline Butler,Female,25-10-2020,Port Orchard
11691,Kaitlyn Wilson,Female,08-02-2022,Imperial Beach
11692,Caleb Gonzales,Male,07-07-2022,Burbank
11693,Hailey Diaz,Female,28-01-2022,Haney
11694,Jonathon Ortega,Male,11-04-2022,Colma
11695,Logan Campbell,Male,09-04-2022,Beverly Hills
11696,Mackenzie Campbell,Female,01-10-2020,Tacoma
11697,Eduardo Lee,Male,07-08-2022,Oakland
11698,Jackson Wright,Male,31-03-2022,Metchosin
11699,Chase Peterson,Male,29-05-2022,Walla Walla
11700,Xavier Richardson,Male,02-02-2022,Woodland Hills
11701,David Hayes,Male,24-04-2022,Novato
11702,Jenny Zhou,Female,17-05-2022,Burlingame
11703,Kaylee Baker,Female,13-02-2022,La Jolla
11704,Evan Hernandez,Male,07-07-2022,Santa Cruz
11705,Brooke Richardson,Female,28-10-2020,Woodland Hills
11706,Blake Perez,Male,08-03-2022,Burlingame
11707,Natalie Cook,Female,10-10-2020,Woodland Hills
11708,Elizabeth Weisman,Female,25-10-2020,Lincoln Acres
11709,Hailey Collins,Female,11-03-2022,Victoria
11710,Zoe Ramirez,Female,23-11-2022,La Jolla
11711,Daniel Davis,Male,07-02-2022,N. Vancouver
11712,Shelby Rogers,Female,04-02-2022,Haney
11713,Kyle Zhang,Male,07-07-2022,Kirkland
11714,Alexandria Long,Female,18-02-2022,San Diego
11715,Chloe Robinson,Female,26-12-2022,San Gabriel
11716,Evan Kelly,Male,31-05-2022,Daly City
11717,Marcus Jones,Male,25-05-2022,Corvallis
11718,Sarah Jones,Female,06-03-2022,Oregon City
11719,Blake Green,Male,26-04-2022,Cliffside
11720,Morgan Morris,Female,17-05-2022,San Diego
11721,Jennifer Alexander,Female,15-06-2022,Lincoln Acres
11722,Julian Hughes,Male,30-07-2022,Bellingham
11723,Luke Coleman,Male,31-01-2022,Shawnee
11724,Jason Carter,Male,05-02-2022,Shawnee
11725,Jose Li,Male,01-04-2022,Burien
11726,Micah Liang,Male,10-10-2022,Burien
11727,Benjamin Taylor,Male,12-10-2020,National City
11728,Logan White,Male,11-06-2022,Woodburn
11729,Caleb Campbell,Male,27-07-2022,Kirkland
11730,Emma Torres,Female,11-05-2022,Redmond
11731,Tanya Gill,Female,16-03-2022,Burlingame
11732,Erick Sanchez,Male,09-06-2022,Cincinnati
11733,Kristi Schmidt,Female,01-01-2023,Concord
11734,Omar Chen,Male,21-06-2022,Coronado
11735,Sydney Gray,Female,24-02-2022,Lynnwood
11736,Sebastian Sanchez,Male,17-10-2022,Fremont
11737,Megan Martin,Female,14-02-2022,Redwood City
11738,Elijah Alexander,Male,02-02-2022,Oak Bay
11739,Aaron King,Male,13-01-2022,Shawnee
11740,Jan Hall,Female,07-03-2022,Vancouver
11741,Tamara Chander,Female,15-10-2020,Chula Vista
11742,Edward Lewis,Male,03-10-2020,Redwood City
11743,Chase Kelly,Male,25-10-2020,Spring Valley
11744,Stephanie Campbell,Female,13-04-2022,Spring Valley
11745,Allison Gonzalez,Female,10-10-2020,Walla Walla
11746,Seth Brooks,Male,28-01-2022,Tacoma
11747,Destiny Davis,Female,07-08-2022,Edmonds
11748,Blake Hill,Male,07-06-2022,Victoria
11749,Eduardo Jackson,Male,08-04-2022,Coffs Harbour
11750,Latoya She,Female,14-07-2020,Newcastle
11751,Victoria Gonzales,Female,08-07-2020,Melton
11752,Lauren Bryant,Female,27-02-2022,Goulburn
11753,Felicia Ortega,Female,19-04-2022,Coffs Harbour
11754,Janet Ortega,Female,16-07-2020,Malabar
11755,Willie Pal,Male,31-05-2022,Hervey Bay
11756,Linda Ortega,Female,28-07-2020,St. Leonards
11757,Vincent Cai,Male,23-02-2022,Cranbourne
11758,Colin Yuan,Male,30-03-2022,Darlinghurst
11759,Dawn Nath,Female,10-07-2020,Cloverdale
11760,Melody Moreno,Female,31-03-2022,Findon
11761,Edgar Mehta,Male,05-08-2020,Hobart
11762,Randall Gomez,Male,07-08-2020,Wollongong
11763,Ross Fernandez,Male,30-01-2022,Springwood
11764,Jessie Ramos,Female,09-09-2020,Newcastle
11765,Marc Torres,Male,12-09-2020,North Ryde
11766,Candace Raman,Female,19-09-2020,South Melbourne
11767,Meagan Madan,Female,17-09-2020,Hawthorne
11768,Clayton Nara,Male,03-09-2020,Perth
11769,Haley Hernandez,Female,28-04-2022,Newton
11770,Peter Nara,Male,08-08-2022,Ballard
11771,Isaac Rivera,Male,31-03-2022,Marysville
11772,Cameron Moore,Male,08-10-2020,Tacoma
11773,Gavin Diaz,Male,23-10-2020,El Cajon
11774,Emma Sanchez,Female,26-10-2020,National City
11775,Sierra Roberts,Female,03-10-2020,Palo Alto
11776,Seth Mitchell,Male,05-10-2020,Santa Cruz
11777,Miranda Long,Female,14-10-2020,Burlingame
11778,Haley Henderson,Female,27-10-2020,Sedro Woolley
11779,Sarah Jackson,Female,17-10-2020,Woodburn
11780,Jessica Alexander,Female,15-10-2020,Edmonds
11781,Carlos Gray,Male,06-03-2022,Daly City
11782,Barbara Jai,Female,02-08-2022,Burbank
11783,Sara Mitchell,Female,23-03-2022,San Diego
11784,Jose Turner,Male,12-04-2022,Metchosin
11785,Theodore Diaz,Male,21-04-2022,Ballard
11786,Ian Murphy,Male,29-12-2022,Redmond
11787,Jerry Nath,Male,13-10-2022,Burbank
11788,Destiny James,Female,09-05-2022,Los Angeles
11789,Bailey Phillips,Female,07-03-2022,National City
11790,Timothy Gonzalez,Male,11-03-2022,Chula Vista
11791,Chase Morgan,Male,29-09-2022,Spokane
11792,Alexia Perry,Female,03-05-2022,Colma
11793,Xavier Rogers,Male,04-02-2022,Burbank
11794,Lauren Ross,Female,28-11-2022,Lakewood
11795,Nicole Thomas,Female,12-07-2022,Downey
11796,Isabel Jenkins,Female,16-10-2020,Downey
11797,Devin Coleman,Male,14-10-2020,Oakland
11798,Brendan Chande,Male,15-10-2020,Bremerton
11799,Jessie Wang,Male,10-10-2020,Burien
11800,Jennifer Baker,Female,10-08-2022,Beaverton
11801,Aaron Sharma,Male,12-12-2022,Beaverton
11802,Madison Taylor,Female,25-02-2022,Oak Bay
11803,Jan Hernandez,Female,29-07-2022,Olympia
11804,Haley Turner,Female,29-05-2022,Redmond
11805,Richard Green,Male,23-04-2022,Beverly Hills
11806,Jennifer Stewart,Female,21-02-2022,Burlingame
11807,Lucas Baker,Male,13-04-2022,National City
11808,James Parker,Male,26-03-2022,N. Vancouver
11809,Juan Gray,Male,21-10-2020,Beverly Hills
11810,Antonio Washington,Male,20-10-2020,Bremerton
11811,Abigail Brooks,Female,15-10-2020,Colma
11812,Andrew Rodriguez,Male,03-10-2020,Walla Walla
11813,Mary Patterson,Female,16-10-2020,W. Linn
11814,Dalton Morgan,Male,23-06-2022,Lake Oswego
11815,Hannah Patterson,Female,02-10-2020,Tacoma
11816,Joe Torres,Male,02-10-2020,Beverly Hills
11817,Morgan Miller,Female,13-10-2020,Colma
11818,Daniel Garcia,Male,21-10-2020,Coronado
11819,Jose Lal,Male,15-02-2022,Everett
11820,Katelyn Lopez,Female,09-02-2022,Victoria
11821,Austin Johnson,Male,30-07-2022,Beverly Hills
11822,Rohinton Wadia,Female,20-05-2022,Lincoln Acres
11823,Morgan Turner,Female,18-05-2022,Metchosin
11824,Jill Martin,Female,18-03-2022,Newton
11825,Aimee She,Female,16-10-2020,Bellflower
11826,Jessie Alonso,Female,27-10-2020,Beverly Hills
11827,Sara Baker,Female,20-02-2022,Newton
11828,Katherine Martinez,Female,03-04-2022,Milwaukie
11829,Sophia Campbell,Female,13-03-2022,Seattle
11830,Taylor Garcia,Female,29-09-2020,Lincoln Acres
11831,Christian Ross,Male,27-10-2020,San Carlos
11832,Zoe Murphy,Female,18-02-2022,Walla Walla
11833,Oscar Price,Male,12-06-2022,Oak Bay
11834,Fernando Flores,Male,22-10-2020,Mill Valley
11835,Elijah Russell,Male,10-01-2022,Metchosin
11836,Garrett Travers,Male,24-03-2022,Everett
11837,Haley Alexander,Female,13-10-2020,San Francisco
11838,Justin Rodriguez,Male,31-05-2022,Beaverton
11839,Tyler Brown,Male,26-10-2020,Santa Monica
11840,Julian Patterson,Male,30-04-2022,Lincoln Acres
11841,Sean Nelson,Male,20-05-2022,Langley
11842,Justin Wilson,Male,12-05-2022,Olympia
11843,Christy Nara,Female,07-02-2022,Beaverton
11844,Michele Alvarez,Female,05-10-2022,Chula Vista
11845,Natalie Jones,Female,13-02-2022,Shawnee
11846,Savannah Reed,Female,28-04-2022,Long Beach
11847,Cassidy Diaz,Female,28-06-2022,Portland
11848,Joshua Lewis,Male,27-07-2022,Yakima
11849,Faith Reed,Female,27-11-2022,La Jolla
11850,Brooke Ramirez,Female,08-04-2022,Novato
11851,Jada Mitchell,Female,16-06-2022,Concord
11852,Kyle Russell,Male,10-07-2022,Lakewood
11853,Grace Jones,Female,10-05-2022,Concord
11854,Jason Mitchell,Male,25-10-2020,West Covina
11855,Christian Walker,Male,27-04-2022,Burlingame
11856,Seth Hernandez,Male,29-11-2022,Corvallis
11857,Isabella Young,Female,06-10-2022,Edmonds
11858,Jordan Coleman,Male,27-03-2022,San Gabriel
11859,Blake Garcia,Male,22-04-2022,Olympia
11860,Nicole Walker,Female,03-07-2022,National City
11861,Katherine Carter,Female,14-05-2022,Westminster
11862,Olivia Peterson,Female,16-05-2022,Everett
11863,Jessica Wood,Female,03-09-2022,Sedro Woolley
11864,Elizabeth Thompson,Female,01-03-2022,Tacoma
11865,Chloe Rivera,Female,17-02-2022,National City
11866,Lucas Scott,Male,18-02-2022,Glendale
11867,Nathaniel James,Male,04-06-2022,National City
11868,Jessica Peterson,Female,02-02-2022,Vancouver
11869,Kaitlyn Adams,Female,20-03-2022,Westminster
11870,Jillian Garcia,Female,20-07-2022,Burien
11871,Dalton Bennett,Male,23-02-2022,Lynnwood
11872,Faith Patterson,Female,21-10-2020,Glendale
11873,Ryan Zhang,Male,07-10-2020,Spring Valley
11874,Adrian Bell,Male,19-07-2022,Woodland Hills
11875,Jonathan Brown,Male,20-04-2022,Langford
11876,Madison White,Female,19-06-2022,Oakland
11877,Alexis Diaz,Female,05-10-2022,Newport Beach
11878,Christine Nara,Female,30-11-2022,Ballard
11879,Edgar Sai,Male,27-02-2022,Beaverton
11880,Melissa Sanchez,Female,10-04-2022,Salem
11881,Richard Mitchell,Male,02-12-2022,Grossmont
11882,Patrick Stewart,Male,17-02-2022,Seattle
11883,Hannah Anderson,Female,21-02-2022,Burien
11884,Latoya Shen,Female,17-02-2022,Ballard
11885,Kurt Sharma,Male,28-10-2020,Burlingame
11886,Katelyn Parker,Female,28-10-2020,Santa Monica
11887,Joseph White,Male,28-05-2022,Coronado
11888,Aaron Ross,Male,18-03-2022,Cliffside
11889,Blake Patterson,Male,23-02-2022,Puyallup
11890,Whitney Lopez,Female,29-03-2022,Berkeley
11891,Jamie Liang,Female,07-03-2022,Beverly Hills
11892,Julio Ortega,Male,04-09-2020,Rhodes
11893,Orlando Carlson,Male,31-08-2020,Sydney
11894,Ann Gonzalez,Female,22-09-2020,Hervey Bay
11895,Dustin Chander,Male,12-09-2020,Gold Coast
11896,Frank Carlson,Male,01-09-2020,Springwood
11897,Orlando Ashe,Male,30-08-2020,South Melbourne
11898,Angela Henderson,Female,14-09-2020,Brisbane
11899,Brenda Perez,Female,04-09-2020,Melton
11900,Byron Carlson,Male,21-09-2020,Newcastle
11901,Stacy Alvarez,Female,10-09-2020,Darlinghurst
11902,Drew Pal,Male,21-02-2022,Malabar
11903,Kate Raji,Female,21-09-2020,Caloundra
11904,Kaylee Cook,Female,17-09-2020,Geelong
11905,Isaiah Ramirez,Male,29-08-2020,Hobart
11906,Gabriella Sanders,Female,10-09-2020,Brisbane
11907,Sarah Garcia,Female,28-09-2020,Wollongong
11908,Rafael Tang,Male,19-09-2020,South Melbourne
11909,Nichole She,Female,20-09-2020,Rockhampton
11910,Jaclyn Zheng,Female,09-10-2020,Goulburn
11911,Rachael Kapoor,Female,01-06-2022,Geelong
11912,Rachael Sai,Female,27-10-2020,Townsville
11913,Rebecca Robinson,Female,03-12-2022,Seaford
11914,Meagan Rana,Female,18-10-2020,Port Macquarie
11915,Philip Carlson,Male,02-10-2020,Port Macquarie
11916,Joe Rana,Male,01-10-2020,Warrnambool
11917,Roy Sanz,Male,27-10-2020,Darlinghurst
11918,Kaylee Hill,Female,13-10-2020,Coffs Harbour
11919,Warren Andersen,Male,05-10-2020,Rockhampton
11920,Adrienne Gomez,Female,10-10-2020,Brisbane
11921,Gilbert Zhu,Male,19-09-2022,Cranbourne
11922,James Davis,Male,15-02-2022,Victoria
11923,Sarah Bryant,Female,12-02-2022,National City
11924,Ian Long,Male,26-10-2020,Novato
11925,Ashlee Jai,Female,09-10-2020,Bellingham
11926,Eduardo Foster,Male,04-05-2022,Oregon City
11927,Nicole Murphy,Female,09-01-2023,Sedro Woolley
11928,Isabella Morris,Female,31-05-2022,El Cajon
11929,Virginia Gonzalez,Female,14-10-2020,St. Leonards
11930,Jaclyn Nara,Female,14-10-2020,North Sydney
11931,Marcus Adams,Male,16-02-2022,Palo Alto
11932,Elizabeth Coleman,Female,29-04-2022,Santa Monica
11933,Mathew Rubio,Male,13-10-2020,Bellingham
11934,Justin Shan,Male,19-11-2020,Burien
11935,Jessica Taylor,Female,06-06-2022,Lebanon
11936,Hunter Clark,Male,05-04-2022,Redmond
11937,Devin Perez,Male,29-10-2020,Salem
11938,Seth Alexander,Male,07-03-2022,Daly City
11939,Kevin Washington,Male,10-11-2020,Imperial Beach
11940,Tyler Miller,Male,02-08-2022,Woodland Hills
11941,Adam Roberts,Male,07-08-2022,Woodburn
11942,George Gonzalez,Male,15-10-2020,Newcastle
11943,Dawn Huang,Female,18-10-2020,Warrnambool
11944,Rachael Rodriguez,Female,19-10-2020,Silverwater
11945,Dennis Huang,Male,29-10-2020,Concord
11946,Brandy Saunders,Female,21-10-2020,Sydney
11947,Jenny Zheng,Female,13-10-2020,Rhodes
11948,Tasha Xu,Female,06-09-2022,St. Leonards
11949,Julia Brooks,Female,16-07-2022,Torrance
11950,Jordan Carter,Female,17-02-2022,Coronado
11951,Lacey Huang,Female,20-08-2022,Melbourne
11952,Dorothy Robinson,Male,05-10-2020,Geelong
11953,Courtney Wright,Female,09-02-2022,Milwaukie
11954,Joseph Garcia,Male,01-11-2020,Glendale
11955,Gabriel Green,Male,29-10-2020,Glendale
11956,Alexandria Sandberg,Female,31-10-2020,Beverly Hills
11957,Courtney Hernandez,Female,12-02-2022,Redmond
11958,Dylan Lal,Male,16-06-2022,Bremerton
11959,Elizabeth Davis,Female,23-03-2022,Lemon Grove
11960,Ana Griffin,Female,25-03-2022,Redmond
11961,Anne Alvarez,Female,11-02-2022,Berkeley
11962,Alexandra Roberts,Female,11-08-2022,Bellflower
11963,Antonio Patterson,Male,22-10-2020,Coffs Harbour
11964,Sharon Salavaria,Male,14-10-2020,East Brisbane
11965,Katie She,Female,10-02-2022,Matraville
